task_id,syntax,proven,jg_output_tail
AssertionForge-UART-28-baud_freq,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(81): 'ce_16' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(81): 'ce_16' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(81): 'ce_16' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(81): 'ce_16' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 8 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_28.tcl"
AssertionForge-UART-26-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-25-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-31-baud_freq,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-32-baud_freq,0.0,0.0,"[ERROR (VERI-1158)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(81): use of undefined macro 'ce_16'
[ERROR (VERI-1140)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(81): system call 'isunknown' expects one argument
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1158)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(81): use of undefined macro 'ce_16'
	[ERROR (VERI-1140)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(81): system call 'isunknown' expects one argument
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 8 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_32.tcl"
AssertionForge-UART-33-baud_freq,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'global_clock_freq_defined_u' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'baud_rate_defined_u' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'global_clock_freq_u' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'baud_rate_u' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'global_clock_freq_defined_u' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'baud_rate_defined_u' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'global_clock_freq_u' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(81): 'baud_rate_u' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 10 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_34.tcl"
AssertionForge-UART-35-baud_freq,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(81): 'global_clock_freq_wire' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(81): 'global_clock_freq_wire' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(81): 'global_clock_freq_wire' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(81): 'global_clock_freq_wire' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(81): 'global_clock_freq_wire' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(81): 'global_clock_freq_wire' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 9 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_35.tcl"
AssertionForge-UART-34-baud_freq,0.0,0.0,"[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(81): 'DESIRED_BAUD_RATE' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(81): 'GLOBAL_CLOCK_FREQ' is not declared
[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(81): 'DESIRED_BAUD_RATE' is not declared
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(83): module 'uart2bus_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(151): module 'uart_top' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(209): module 'baud_gen' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(327): module 'uart_rx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(423): module 'uart_tx' is ignored due to previous errors
[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(1092): module 'uart_parser' is ignored due to previous errors
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(81): 'DESIRED_BAUD_RATE' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(81): 'GLOBAL_CLOCK_FREQ' is not declared
	[ERROR (VERI-1128)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(81): 'DESIRED_BAUD_RATE' is not declared
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(83): module 'uart2bus_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(151): module 'uart_top' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(209): module 'baud_gen' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(327): module 'uart_rx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(423): module 'uart_tx' is ignored due to previous errors
	[ERROR (VERI-1072)] /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.sva(1092): module 'uart_parser' is ignored due to previous errors
ERROR (ENL034): 9 errors detected in the design file(s).
ERROR: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/Results/fveval_rag_outputs/assertionforge_uart_gpt-4o_dynamicrag_jgscore.csv.jgtmp/uart_proven_36.tcl"
AssertionForge-UART-36-baud_limit,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
AssertionForge-UART-37-baud_limit,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-38-baud_limit,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-40-baud_limit,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-39-baud_limit,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-42-baud_limit,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-43-baud_limit,1.0,1.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS proven"
AssertionForge-UART-11-baud_clk,1.0,0.0,"[<embedded>] % puts ""PROVENSTATUS [get_status uart2bus_top.direct_proven_check]""
PROVENSTATUS cex"
