task_id,signal,nl_property,response,signals_for_validity
AssertionForge-UART-106-int_rd_data,int_rd_data,"int_rd_data: that when int_rd_data is a value of zero, the binary command protocol is being used, as text commands do not send a zero value.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_rd_data == 0) |-> (dummy_bin_read_op_valid || dummy_bin_write_op_valid)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-109-int_rd_data,int_rd_data,"int_rd_data: that when int_gnt is asserted, int_rd_data maintains stability between state transitions, ensuring data_stability is achieved as per the uart_parser module's verification point.","```systemverilog
asrt: assert property (@(posedge clock)
    int_gnt |-> $stable(int_rd_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-110-int_rd_data,int_rd_data,"int_rd_data: that immediately after a reset signal, int_rd_data outputs valid data in accordance with the internal bus access protocols described.","```systemverilog
asrt: assert property (@(posedge clock)
    1'b1 |-> int_rd_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-111-int_rd_data,int_rd_data,"int_rd_data: that during consecutive baud_clk cycles, int_rd_data remains consistent until a new valid int_address is issued following the uart_parser rules.","```systemverilog
asrt: assert property (@(posedge clock)
    int_rd_data[*] |-> $stable(int_rd_data) until int_address != $past(int_address)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-108-int_rd_data,int_rd_data,"int_rd_data: that when int_req is asserted, int_rd_data correctly represents the expected data from the internal bus interface, synchronized with baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> ##1 int_rd_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-113-int_rd_data,int_rd_data,"int_rd_data: that while int_req is held high and baud_clk is cycling, int_rd_data does not deviate from expected data ranges within the internal bus access protocol.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> (baud_clk throughout (!$changed(int_rd_data)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-114-int_rd_data,int_rd_data,"int_rd_data: that after a successful data read indicated by int_gnt, int_rd_data maintains its value until the next valid read request comes through int_req.","```systemverilog
asrt: assert property (@(posedge clock)
    int_gnt |-> $stable(int_rd_data) s_until int_req
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-107-int_rd_data,int_rd_data,"int_rd_data: that int_rd_data transitions from one valid state to another according to the parser state diagram, without entering an illegal command sequence.","```systemverilog
asrt: assert property (@(posedge clock)
    ($past(int_rd_data) == `VALID_STATE) && (/* valid transition logic or state check */ 1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-112-int_rd_data,int_rd_data,"int_rd_data: that when int_read is activated, int_rd_data reflects the correct data retrieved from the internal bus within the path length constraints specified from int_rd_data to data_stability.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> $stable(int_rd_data)[*4] ##[*] $isunknown(data_stability) == 1'b0 && $isunknown(data_stability) == 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-115-int_rd_data,int_rd_data,int_rd_data: that synchronization with baud_clk ensures int_rd_data represents accurate data values during transmission through ser_out from the uart_parser module.,"```systemverilog
asrt: assert property (@(posedge clock)
    tx_busy |-> $stable(int_rd_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-116-int_rd_data,int_rd_data,"int_rd_data: that when int_rd_data is within the range of 10 to 100, in the next cycle int_rd_data will remain within the range of 5 to 105 when clock edge from 'baud_clk' is observed.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_rd_data >= 10 && int_rd_data <= 100) |-> ##1 (int_rd_data >= 5 && int_rd_data <= 105)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-117-int_rd_data,int_rd_data,int_rd_data: that the input data int_rd_data is valid and stable when reset signal is deasserted and int_gnt is active.,"```systemverilog
asrt: assert property (@(posedge clock)
    !reset && $stable(int_rd_data) && int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-119-int_rd_data,int_rd_data,"int_rd_data: that the input data int_rd_data changes its state only when int_req switches from low to high, ensuring no abrupt changes without corresponding request signals.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req && $rose(int_req) |-> $changed(int_rd_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-118-int_rd_data,int_rd_data,"int_rd_data: that if the input data int_rd_data is within the range of 0 to 50 inclusive when int_req is asserted, then in the subsequent cycle int_rd_data remains within the same range.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req && (int_rd_data >= 0 && int_rd_data <= 50) |-> ##1 (int_rd_data >= 0 && int_rd_data <= 50)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-122-int_read,int_read,"int_read: that once the int_read signal is asserted, it remains active for only a single clock cycle per address, ensuring no repeated reads at the same clock edge.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> !$stable(int_read)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-120-int_rd_data,int_rd_data,int_rd_data: that the value of int_rd_data stabilizes to a threshold value of 25 within two clock cycles from when the signal int_gnt switches to active high and int_read is also active.,"```systemverilog
asrt: assert property (@(posedge clock)
    $rose(int_gnt) && $rose(int_read) |-> ##[1:2] (int_rd_data == 8'd25)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-121-int_read,int_read,"int_read: that when int_read is active, the int_rd_data signal will reflect the correct data value read from the address in the next clock cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> ##1 (int_rd_data == 'h0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-123-int_read,int_read,"int_read: that when the int_read signal is asserted, it will cause the int_req signal to follow in the subsequent cycles until int_gnt is received.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> int_req until_with int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-124-int_read,int_read,"int_read: that when int_read is deasserted, the int_rd_data is not updated in the next cycle, thereby ensuring it only updates following a valid read operation.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read == 0 |-> ##1 $stable(int_rd_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-126-int_read,int_read,"int_read: that when int_read is asserted, the signal int_rd_data is sampled on the next clock cycle with a stable value that reflects the data read from the specified address.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> ##1 $stable(int_rd_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-125-int_read,int_read,"int_read: that int_read is activated only after int_req is asserted and continues until int_gnt is granted, indicating correct bus access protocol adherence.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> int_read until int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-127-int_read,int_read,int_read: that the int_read signal is valid and asserted only for a single clock cycle per address read operation.,"```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> ##1 !int_read [*0:$]
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-128-int_read,int_read,"int_read: that on the activation of int_read, the int_req signal is asserted to request bus access and remains asserted until the int_gnt signal is received, allowing the bus access to occur.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> (int_req until_with int_gnt)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-129-int_read,int_read,int_read: that the int_rd_data value received following an int_read activation provides accurate data corresponding to the int_address provided during the read operation.,"```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> ##1 (int_rd_data == int_address)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-132-int_read,int_read,"int_read: that int_read is not asserted more than once for the same int_address until a new int_gnt signal has been received, completing the previous operation.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> (!$past(int_read) || $past(int_gnt)) until int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-131-int_read,int_read,"int_read: that if int_read remains deasserted, the int_rd_data signal does not change state and remains stable.","```systemverilog
asrt: assert property (@(posedge clock)
    !int_read |-> $stable(int_rd_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-130-int_read,int_read,"int_read: that after the int_read signal is activated, it immediately causes the uart_parser module to execute the data sampling routine for int_rd_data in the subsequent clock cycle without delay.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> ##1 int_rd_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-134-int_read,int_read,"int_read: that after int_req is asserted, int_read should be de-asserted within 2 clock cycles, using 'clock', 'int_req', and 'int_read'.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> ##[1:2] !int_read
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-135-int_read,int_read,"int_read: that when int_gnt is positive, int_read should only assert if int_req is asserted, using 'int_gnt', 'int_req', and 'int_read'.","```systemverilog
asrt: assert property (@(posedge clock)
    int_gnt |-> (int_read -> int_req)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-133-int_read,int_read,"int_read: that when int_read is asserted, int_rd_data should provide valid data within 3 clock cycles, using 'clock' and 'int_rd_data'.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> ##[1:3] (!$isunknown(int_rd_data))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-137-int_read,int_read,"int_read: that if int_wr_data is between 10 and 20, inclusive, int_read must remain de-asserted during that cycle, using 'int_wr_data' and 'int_read'.","```systemverilog
asrt: assert property (@(posedge clock)
    int_wr_data >= 8'd10 && int_wr_data <= 8'd20 |-> ##0 !int_read
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-136-int_read,int_read,"int_read: that if int_read is asserted during an active clock cycle, rx_data should reflect new_rx_data values within the same cycle, using 'clock', 'rx_data', and 'new_rx_data'.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read |-> (rx_data == new_rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-139-int_req,int_req,"int_req: that int_req becomes deasserted one clock cycle after int_gnt is asserted. Use the signals 'clock', 'int_req', and 'int_gnt'.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_gnt |-> ##1 !int_req)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-138-int_req,int_req,"int_req: that when int_req is asserted, the signal int_gnt should be asserted within 2 clock cycles while the system is not in reset. Use the signals 'clock', 'reset', 'int_gnt', and 'int_req'.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_req && !reset) |-> ##[0:2] int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-141-int_req,int_req,"int_req: that int_req is deasserted within one clock cycle after the signal int_write transitions from low to high. Use the signals 'clock', 'int_req', and 'int_write'.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(int_write) |-> ##1 ~int_req
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-143-int_req,int_req,"int_req: that when int_req is asserted, the signal int_gnt will also be asserted within two clock cycles of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> ##[1:2] int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-140-int_req,int_req,"int_req: that if int_req is asserted and int_gnt is not granted within 3 clock cycles, int_req remains asserted until int_gnt is granted. Use the signals 'clock', 'int_req', and 'int_gnt'.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> (##[0:2] int_gnt || int_req ##1 int_gnt)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-142-int_req,int_req,"int_req: that if int_req is asserted when new_rx_data is high, int_req remains asserted until new_rx_data is low and int_gnt is asserted in the following cycle. Use the signals 'clock', 'int_req', 'new_rx_data', and 'int_gnt'.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req && new_rx_data |-> int_req until (new_rx_data == 1'b0 ##1 int_gnt)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-145-int_req,int_req,"int_req: that when rx_data equals 1 and new_rx_data is asserted, int_req should be asserted within the next two cycles of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && (rx_data == 8'h01)) |-> ##[1:2] int_req
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-144-int_req,int_req,"int_req: that if int_req is deasserted, subsequent cycles of baud_clk will not see an assertion of int_gnt until int_req is reasserted.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> (!$fell(int_req) ##1 !int_gnt[*] ##1 int_req)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-147-int_req,int_req,"int_req: that if int_gnt is deasserted for two continuous cycles of baud_clk after int_req is asserted, int_req should be maintained asserted.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> int_req throughout !int_gnt[*2]
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-148-int_req,int_req,"int_req: that when int_write is active, and tx_data changes, int_req should be deasserted by the next cycle of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    int_write && $changed(tx_data) |-> ##1 !int_req
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-146-int_req,int_req,"int_req: that during reset (reset asserted), int_req will remain deasserted irrespective of other signals' states.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> (1'b1 throughout !int_req)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-150-int_req,int_req,"int_req: that when int_req is asserted, rx_data should have been received without new_rx_data triggering for at least two consecutive cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> rx_data and !new_rx_data[*2]
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-152-int_req,int_req,"int_req: that when the system is not in reset, the int_req signal is deasserted immediately after int_gnt is asserted for at least one cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    int_gnt |-> ##1 !int_req
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-149-int_req,int_req,"int_req: that upon the deassertion of load by int_read, int_req should assert within three cycles if int_rd_data is valid.","```systemverilog
asrt: assert property (@(posedge clock)
    int_read ##0 !$int_read |-> ##[1:3] (int_req && (!($isunknown(dummy_int_rd_data_valid) || dummy_int_rd_data_valid)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-153-int_req,int_req,"int_req: that if int_req is high, it will be followed by int_gnt being asserted within the next two clock cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> ##[1:2] int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-155-int_req,int_req,int_req: that int_req is only asserted when int_wr_data is valid and int_write is high in the same cycle.,"```systemverilog
asrt: assert property (@(posedge clock)
    `ifdef int_req int_req `else 1'b0 `endif |-> (int_wr_data !== 8'hXX && int_write)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-156-int_req,int_req,int_req: that the assertion of int_req triggers int_gnt within one cycle unless reset is active.,"```systemverilog
asrt: assert property (@(posedge clock)
    int_req |-> ##1 (!reset && int_gnt)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-151-int_req,int_req,"int_req: that if int_req is asserted while tx_busy is high, then int_req should remain high for at least three cycles after tx_busy becomes low.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_req && tx_busy) |-> (!tx_busy ##1 int_req ##1 int_req ##1 int_req)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-154-int_req,int_req,int_req: that int_req remains deasserted while int_read is active and int_rd_data is valid.,"```systemverilog
asrt: assert property (@(posedge clock)
    !int_req until (!int_read && !int_rd_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-157-int_req,int_req,"int_req: that if int_req is deasserted for two consecutive cycles, it should not assert for at least one more subsequent cycle unless int_write becomes high.","```systemverilog
asrt: assert property (@(posedge clock)
    int_req == 0 ##1 int_req == 0 |-> ##1 (int_req == 0 || int_write)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-159-int_wr_data,int_wr_data,int_wr_data: that the value of int_wr_data correctly reflects rx_data within one cycle when bin_write_op is active and in the state `MAIN_BIN_DATA`.,"```systemverilog
asrt: assert property (@(posedge clock)
    bin_write_op && (main_sm == 4'hMAIN_BIN_DATA) |-> ##1 (int_wr_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-158-int_wr_data,int_wr_data,"int_wr_data: that when new_rx_data is asserted and write_op is active, int_wr_data should match data_param on the next clock cycle when in the state `MAIN_ADDR`.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data && (write_op !== 'bx) && ((main_sm) === MAIN_ADDR) |-> ##1 (int_wr_data === data_param)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-160-int_wr_data,int_wr_data,"int_wr_data: that when write_req is deasserted, int_wr_data is reset to 0 in the subsequent cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    !write_req_valid |-> ##1 (int_wr_data == 8'h00)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-161-int_wr_data,int_wr_data,"int_wr_data: that when the new_rx_data and data_in_hex_range are not valid during a write_op, int_wr_data remains unchanged in the subsequent cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    `ifdef write_op write_op `else 0 `endif && (!new_rx_data && !$isunknown(defined_data_in_hex_range_signal_dummy)) |-> ##1 $stable(int_wr_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-162-int_wr_data,int_wr_data,"int_wr_data: that when the main_sm is not in the state `MAIN_ADDR` or `MAIN_BIN_DATA`, int_wr_data retains its previous value regardless of new_rx_data status.","```systemverilog
asrt: assert property (@(posedge clock)
    !(uart2bus_top.main_sm == 5'b00001 || uart2bus_top.main_sm == 5'b00010) |-> $stable(int_wr_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-163-int_wr_data,int_wr_data,"int_wr_data: that after the assertion of int_write coinciding with a valid write_op, int_wr_data aligns with rx_data within 2 clock cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    int_write && $past(int_write) |-> ##[0:2] (int_wr_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-167-int_wr_data,int_wr_data,"int_wr_data: if bin_write_op is active and main_sm equals MAIN_BIN_DATA, int_wr_data should echo the value of rx_data when new_rx_data is observed.","```systemverilog
asrt: assert property (@(posedge clock)
    bin_write_op && (main_sm == 4'hA) && new_rx_data |-> (int_wr_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
